member_id,time_retrieved,honorific,first_name,last_name,constituency,province_territory,party,email,website,image_url,source_url
98079,1708714122709,,Dane,Lloyd,Sturgeon River—Parkland,Alberta,Conservative,Dane.Lloyd@parl.gc.ca,http://danelloyd.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/LloydDane_CPC.jpg,https://www.ourcommons.ca/members/en/dane-lloyd(98079)
35600,1708714122709,,Ben,Lobb,Huron—Bruce,Ontario,Conservative,ben.lobb@parl.gc.ca,http://www.benlobb.com,/Content/Parliamentarians/Images/OfficialMPPhotos/44/LobbBen_CPC.jpg,https://www.ourcommons.ca/members/en/ben-lobb(35600)
88368,1708714122709,,Wayne,Long,Saint John—Rothesay,New Brunswick,Liberal,wayne.long@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/LongWayne_Lib.jpg,https://www.ourcommons.ca/members/en/wayne-long(88368)
88761,1708714122709,,Lloyd,Longfield,Guelph,Ontario,Liberal,lloyd.longfield@parl.gc.ca,http://www.mplongfield.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/LongfieldLloyd_Lib.jpg,https://www.ourcommons.ca/members/en/lloyd-longfield(88761)
88810,1708714122709,,Tim,Louis,Kitchener—Conestoga,Ontario,Liberal,Tim.Louis@parl.gc.ca,http://timlouis.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/LouisTim_Lib.jpg,https://www.ourcommons.ca/members/en/tim-louis(88810)
33,1708714122709,Hon.,Lawrence,MacAulay,Cardigan,Prince Edward Island,Liberal,lawrence.macaulay@parl.gc.ca,http://lawrencemacaulay.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MacAulayLawrence_Lib.jpg,https://www.ourcommons.ca/members/en/lawrence-macaulay(33)
109891,1708714122709,,Heath,MacDonald,Malpeque,Prince Edward Island,Liberal,heath.macdonald@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MacDonaldHeath_CPC.jpg,https://www.ourcommons.ca/members/en/heath-macdonald(109891)
89269,1708714122709,,Alistair,MacGregor,Cowichan—Malahat—Langford,British Columbia,NDP,alistair.macgregor@parl.gc.ca,http://alistairmacgregor.ndp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MacGregorAllistair_NDP.jpg,https://www.ourcommons.ca/members/en/alistair-macgregor(89269)
88468,1708714122709,Hon.,Steven,MacKinnon,Gatineau,Quebec,Liberal,Steven.MacKinnon@parl.gc.ca,http://stevenmackinnon.libparl.ca/?lang=en,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MacKinnonSteven_Lib.jpg,https://www.ourcommons.ca/members/en/steven-mackinnon(88468)
7251,1708714122709,,Larry,Maguire,Brandon—Souris,Manitoba,Conservative,larry.maguire@parl.gc.ca,http://www.larrymaguire.com,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MaguireLarry_CPC.jpg,https://www.ourcommons.ca/members/en/larry-maguire(7251)
116022,1708714122709,,Shuvaloy,Majumdar,Calgary Heritage,Alberta,Conservative,shuvaloy.majumdar@parl.gc.ca,http://www.shuvmajumdarmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MajumdarShuvaloy_CPC.jpg,https://www.ourcommons.ca/members/en/shuvaloy-majumdar(116022)
88748,1708714122709,,James,Maloney,Etobicoke—Lakeshore,Ontario,Liberal,james.maloney@parl.gc.ca,http://jamesmaloney.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MaloneyJames_Lib.jpg,https://www.ourcommons.ca/members/en/james-maloney(88748)
100521,1708714122709,,Richard,Martel,Chicoutimi—Le Fjord,Quebec,Conservative,Richard.Martel@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MartelRichard_CPC.jpg,https://www.ourcommons.ca/members/en/richard-martel(100521)
104756,1708714122709,Hon.,Soraya,Martinez Ferrada,Hochelaga,Quebec,Liberal,Soraya.MartinezFerrada@parl.gc.ca,http://sorayamartinezferrada.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MartinezFerradaSoraya_Lib.jpg,https://www.ourcommons.ca/members/en/soraya-martinez-ferrada(104756)
9137,1708714122709,,Brian,Masse,Windsor West,Ontario,NDP,brian.masse@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MasseBrian_NDP.jpg,https://www.ourcommons.ca/members/en/brian-masse(9137)
105221,1708714122709,,Lindsay,Mathyssen,London—Fanshawe,Ontario,NDP,Lindsay.Mathyssen@parl.gc.ca,http://lindsaymathyssen.ndp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MathyssenLindsay_NDP.jpg,https://www.ourcommons.ca/members/en/lindsay-mathyssen(105221)
71599,1708714122709,,Bryan,May,Cambridge,Ontario,Liberal,bryan.may@parl.gc.ca,http://bryanmay.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MayBryan_Lib.jpg,https://www.ourcommons.ca/members/en/bryan-may(71599)
2897,1708714122709,,Elizabeth,May,Saanich—Gulf Islands,British Columbia,Green Party,elizabeth.may@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MayElizabeth_GP.jpg,https://www.ourcommons.ca/members/en/elizabeth-may(2897)
3306,1708714122709,,Dan,Mazier,Dauphin—Swan River—Neepawa,Manitoba,Conservative,Dan.Mazier@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MazierDan_CPC.jpg,https://www.ourcommons.ca/members/en/dan-mazier(3306)
89179,1708714122709,,Kelly,McCauley,Edmonton West,Alberta,Conservative,kelly.mccauley@parl.gc.ca,http://kellymccauley.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McCauleyKelly_CPC.jpg,https://www.ourcommons.ca/members/en/kelly-mccauley(89179)
88283,1708714122709,,Ken,McDonald,Avalon,Newfoundland and Labrador,Liberal,ken.mcdonald@parl.gc.ca,http://kenmcdonald.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McDonaldKen_Lib.jpg,https://www.ourcommons.ca/members/en/ken-mcdonald(88283)
9486,1708714122709,Hon.,David,McGuinty,Ottawa South,Ontario,Liberal,david.mcguinty@parl.gc.ca,http://davidmcguinty.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McGuintyDavidJ._Lib.jpg,https://www.ourcommons.ca/members/en/david-j-mcguinty(9486)
957,1708714122709,Hon.,John,McKay,Scarborough—Guildwood,Ontario,Liberal,john.mckay@parl.gc.ca,http://johnmckay.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McKayJohn_Lib.jpg,https://www.ourcommons.ca/members/en/john-mckay(957)
59293,1708714122709,,Ron,McKinnon,Coquitlam—Port Coquitlam,British Columbia,Liberal,ron.mckinnon@parl.gc.ca,http://ronmckinnon.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McKinnonRon_Lib.jpg,https://www.ourcommons.ca/members/en/ron-mckinnon(59293)
105623,1708714122709,,Greg,McLean,Calgary Centre,Alberta,Conservative,greg.mclean@parl.gc.ca,http://www.gregmcleanmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McLeanGreg_CPC.jpg,https://www.ourcommons.ca/members/en/greg-mclean(105623)
89374,1708714122709,,Michael,McLeod,Northwest Territories,Northwest Territories,Liberal,michael.mcleod@parl.gc.ca,http://michaelmcleod.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McLeodMichaelV_Lib.jpg,https://www.ourcommons.ca/members/en/michael-v-mcleod(89374)
105689,1708714122709,,Heather,McPherson,Edmonton Strathcona,Alberta,NDP,Heather.McPherson@parl.gc.ca,http://heathermcpherson.ndp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/McPhersonHeather_NDP.jpg,https://www.ourcommons.ca/members/en/heather-mcpherson(105689)
105186,1708714122709,,Eric,Melillo,Kenora,Ontario,Conservative,Eric.Melillo@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MelilloEric_CPC.jpg,https://www.ourcommons.ca/members/en/eric-melillo(105186)
58621,1708714122709,,Alexandra,Mendès,Brossard—Saint-Lambert,Quebec,Liberal,alexandra.mendes@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MendèsAlexandra_Lib.jpg,https://www.ourcommons.ca/members/en/alexandra-mendes(58621)
88738,1708714122709,Hon.,Marco,Mendicino,Eglinton—Lawrence,Ontario,Liberal,marco.mendicino@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MendicinoMarco_Lib.jpg,https://www.ourcommons.ca/members/en/marco-mendicino(88738)
111048,1708714122709,,Wilson,Miao,Richmond Centre,British Columbia,Liberal,wilson.miao@parl.gc.ca,http://wilsonmiaomp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MiaoWilson_Lib.jpg,https://www.ourcommons.ca/members/en/wilson-miao(111048)
104648,1708714122709,,Kristina,Michaud,Avignon—La Mitis—Matane—Matapédia,Quebec,Bloc Québécois,Kristina.Michaud@parl.gc.ca,http://www.kristinamichaud.quebec,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MichaudKristina_BQ.jpg,https://www.ourcommons.ca/members/en/kristina-michaud(104648)
88660,1708714122709,Hon.,Marc,Miller,Ville-Marie—Le Sud-Ouest—Île-des-Soeurs,Quebec,Liberal,Marc.Miller@parl.gc.ca,http://marcmiller.libparl.ca/?lang=en,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MillerMarc_Lib.jpg,https://www.ourcommons.ca/members/en/marc-miller(88660)
17210,1708714122709,Hon.,Rob,Moore,Fundy Royal,New Brunswick,Conservative,Rob.Moore@parl.gc.ca,http://www.robmoore.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MooreRob_CPC.jpg,https://www.ourcommons.ca/members/en/rob-moore(17210)
105511,1708714122709,,Marty,Morantz,Charleswood—St. James—Assiniboia—Headingley,Manitoba,Conservative,Marty.Morantz@parl.gc.ca,http://www.martymorantz.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MorantzMarty_CPC.jpg,https://www.ourcommons.ca/members/en/marty-morantz(105511)
110476,1708714122709,,Mike,Morrice,Kitchener Centre,Ontario,Green Party,mike.morrice@parl.gc.ca,http://mikemorricemp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MorriceMike_GP.jpg,https://www.ourcommons.ca/members/en/mike-morrice(110476)
105807,1708714122709,,Rob,Morrison,Kootenay—Columbia,British Columbia,Conservative,Rob.Morrison@parl.gc.ca,http://robmorrisonmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MorrisonRob_CPC.jpg,https://www.ourcommons.ca/members/en/rob-morrison(105807)
88308,1708714122709,,Robert,Morrissey,Egmont,Prince Edward Island,Liberal,robert.morrissey@parl.gc.ca,http://robertmorrissey.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MorrisseyRobertJ._Lib.jpg,https://www.ourcommons.ca/members/en/robert-j-morrissey(88308)
94305,1708714122709,,Glen,Motz,Medicine Hat—Cardston—Warner,Alberta,Conservative,glen.motz@parl.gc.ca,http://glenmotzmp.com,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MotzGlen_CPC.jpg,https://www.ourcommons.ca/members/en/glen-motz(94305)
35950,1708714122709,Hon.,Joyce,Murray,Vancouver Quadra,British Columbia,Liberal,joyce.murray@parl.gc.ca,http://joycemurray.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MurrayJoyce_Lib.jpg,https://www.ourcommons.ca/members/en/joyce-murray(35950)
110415,1708714122709,,Dan,Muys,Flamborough—Glanbrook,Ontario,Conservative,dan.muys@parl.gc.ca,http://danmuysmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/MuysDan_CPC.jpg,https://www.ourcommons.ca/members/en/dan-muys(110415)
110572,1708714122709,,Yasir,Naqvi,Ottawa Centre,Ontario,Liberal,yasir.naqvi@parl.gc.ca,http://yasirnaqvi.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/NaqviYasir_Lib.jpg,https://www.ourcommons.ca/members/en/yasir-naqvi(110572)
88917,1708714122709,,John,Nater,Perth—Wellington,Ontario,Conservative,john.nater@parl.gc.ca,http://www.johnnater.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/NaterJohn_CPC.jpg,https://www.ourcommons.ca/members/en/john-nater(88917)
96352,1708714122709,Hon.,Mary,Ng,Markham—Thornhill,Ontario,Liberal,mary.ng@parl.gc.ca,http://maryng.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/NgMary_Lib.jpg,https://www.ourcommons.ca/members/en/mary-ng(96352)
72023,1708714122709,,Taleeb,Noormohamed,Vancouver Granville,British Columbia,Liberal,taleeb.noormohamed@parl.gc.ca,http://www.taleeb.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/NoormohamedTaleeb_Lib.jpg,https://www.ourcommons.ca/members/en/taleeb-noormohamed(72023)
104947,1708714122709,,Christine,Normandin,Saint-Jean,Quebec,Bloc Québécois,Christine.Normandin@parl.gc.ca,http://www.christinenormandin.quebec,/Content/Parliamentarians/Images/OfficialMPPhotos/44/NormandinChristine_BQ.jpg,https://www.ourcommons.ca/members/en/christine-normandin(104947)
88925,1708714122709,,Jennifer,O'Connell,Pickering—Uxbridge,Ontario,Liberal,jennifer.oconnell@parl.gc.ca,http://jenniferoconnell.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/OConnellJennifer_Lib.jpg,https://www.ourcommons.ca/members/en/jennifer-oconnell(88925)
58858,1708714122709,Hon.,Robert,Oliphant,Don Valley West,Ontario,Liberal,rob.oliphant@parl.gc.ca,http://robertoliphant.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/OliphantRobert_Lib.jpg,https://www.ourcommons.ca/members/en/robert-oliphant(58858)
88299,1708714122709,Hon.,Seamus,O'Regan,St. John's South—Mount Pearl,Newfoundland and Labrador,Liberal,seamus.oregan@parl.gc.ca,http://seamusoregan.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/OReganSeamus_Lib.jpg,https://www.ourcommons.ca/members/en/seamus-oregan(88299)
105559,1708714122709,,Jeremy,Patzer,Cypress Hills—Grasslands,Saskatchewan,Conservative,Jeremy.Patzer@parl.gc.ca,http://jeremypatzer.com,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PatzerJeremy_CPC.jpg,https://www.ourcommons.ca/members/en/jeremy-patzer(105559)
71454,1708714122709,,Pierre,Paul-Hus,Charlesbourg—Haute-Saint-Charles,Quebec,Conservative,Pierre.Paul-Hus@parl.gc.ca,http://www.pierrepaul-hus.ca/en,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PaulHusPierre_CPC.jpg,https://www.ourcommons.ca/members/en/pierre-paul-hus(71454)
88595,1708714122709,,Monique,Pauzé,Repentigny,Quebec,Bloc Québécois,monique.pauze@parl.gc.ca,http://www.moniquepauze.quebec,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PauzéMonique_BQ.jpg,https://www.ourcommons.ca/members/en/monique-pauze(88595)
109922,1708714122709,,Rick,Perkins,South Shore—St. Margarets,Nova Scotia,Conservative,rick.perkins@parl.gc.ca,http://rickperkinsmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PerkinsRick_CPC.jpg,https://www.ourcommons.ca/members/en/rick-perkins(109922)
88418,1708714122709,,Yves,Perron,Berthier—Maskinongé,Quebec,Bloc Québécois,Yves.Perron@parl.gc.ca,http://www.yvesperron.quebec,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PerronYves_BQ.jpg,https://www.ourcommons.ca/members/en/yves-perron(88418)
88364,1708714122709,Hon.,Ginette,Petitpas Taylor,Moncton—Riverview—Dieppe,New Brunswick,Liberal,ginette.petitpastaylor@parl.gc.ca,http://ginettepetitpastaylor.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PetitpasTaylorGinette_Lib.jpg,https://www.ourcommons.ca/members/en/ginette-petitpas-taylor(88364)
413,1708714122709,,Louis,Plamondon,Bécancour—Nicolet—Saurel,Quebec,Bloc Québécois,louis.plamondon@parl.gc.ca,http://louisplamondon.com,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PlamondonLouis_BQ.jpg,https://www.ourcommons.ca/members/en/louis-plamondon(413)
25524,1708714122709,Hon.,Pierre,Poilievre,Carleton,Ontario,Conservative,pierre.poilievre@parl.gc.ca,http://pierremp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PoilievrePierre_CPC.jpg,https://www.ourcommons.ca/members/en/pierre-poilievre(25524)
105437,1708714122709,,Marcus,Powlowski,Thunder Bay—Rainy River,Ontario,Liberal,Marcus.Powlowski@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/PowlowskiMarcus_Lib.jpg,https://www.ourcommons.ca/members/en/marcus-powlowski(105437)
89272,1708714122709,Hon.,Carla,Qualtrough,Delta,British Columbia,Liberal,carla.qualtrough@parl.gc.ca,http://carlaqualtrough.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/QualtroughCarla_Lib.jpg,https://www.ourcommons.ca/members/en/carla-qualtrough(89272)
88600,1708714122709,,Alain,Rayes,Richmond—Arthabaska,Quebec,Independent,alain.rayes@parl.gc.ca,http://www.alainrayes.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RayesAlain_CPC.jpg,https://www.ourcommons.ca/members/en/alain-rayes(88600)
105598,1708714122709,,Brad,Redekopp,Saskatoon West,Saskatchewan,Conservative,Brad.Redekopp@parl.gc.ca,http://www.bradredekoppmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RedekoppBrad_CPC.jpg,https://www.ourcommons.ca/members/en/brad-redekopp(105598)
1827,1708714122709,,Scott,Reid,Lanark—Frontenac—Kingston,Ontario,Conservative,scott.reid@parl.gc.ca,http://scottreid.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/ReidScott_CPC.jpg,https://www.ourcommons.ca/members/en/scott-reid(1827)
71902,1708714122709,Hon.,Michelle,Rempel Garner,Calgary Nose Hill,Alberta,Conservative,michelle.rempel@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RempelMichelle_CPC.jpg,https://www.ourcommons.ca/members/en/michelle-rempel-garner(71902)
59235,1708714122709,,Blake,Richards,Banff—Airdrie,Alberta,Conservative,blake.richards@parl.gc.ca,http://www.blakerichards.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RichardsBlake_CPC.jpg,https://www.ourcommons.ca/members/en/blake-richards(59235)
105191,1708714122709,,Anna,Roberts,King—Vaughan,Ontario,Conservative,anna.roberts@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RobertsAnna_CPC.jpg,https://www.ourcommons.ca/members/en/anna-roberts(105191)
88617,1708714122709,,Yves,Robillard,Marc-Aurèle-Fortin,Quebec,Liberal,Yves.Robillard@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RobillardYves_Lib.jpg,https://www.ourcommons.ca/members/en/yves-robillard(88617)
25451,1708714122709,Hon.,Pablo,Rodriguez,Honoré-Mercier,Quebec,Liberal,pablo.rodriguez@parl.gc.ca,http://www.pablorodriguez.ca/en,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RodriguezPablo_Lib.jpg,https://www.ourcommons.ca/members/en/pablo-rodriguez(25451)
98744,1708714122709,,Churence,Rogers,Bonavista—Burin—Trinity,Newfoundland and Labrador,Liberal,Churence.Rogers@parl.gc.ca,http://churencerogers.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RogersChurence_Lib.jpg,https://www.ourcommons.ca/members/en/churence-rogers(98744)
88521,1708714122709,,Sherry,Romanado,Longueuil—Charles-LeMoyne,Quebec,Liberal,sherry.romanado@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RomanadoSherry_Lib.jpg,https://www.ourcommons.ca/members/en/sherry-romanado(88521)
105210,1708714122709,,Lianne,Rood,Lambton—Kent—Middlesex,Ontario,Conservative,Lianne.Rood@parl.gc.ca,http://www.liannerood.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RoodLianne_CPC.jpg,https://www.ourcommons.ca/members/en/lianne-rood(105210)
25452,1708714122709,,Anthony,Rota,Nipissing—Timiskaming,Ontario,Liberal,anthony.rota@parl.gc.ca,http://anthonyrota.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RotaAnthony_Lib.jpg,https://www.ourcommons.ca/members/en/anthony-rota(25452)
105070,1708714122709,,Alex,Ruff,Bruce—Grey—Owen Sound,Ontario,Conservative,Alex.Ruff@parl.gc.ca,http://www.alexruffmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/RuffAlex_CPC.jpg,https://www.ourcommons.ca/members/en/alex-ruff(105070)
88698,1708714122709,Hon.,Ruby,Sahota,Brampton North,Ontario,Liberal,ruby.sahota@parl.gc.ca,http://rubysahota.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SahotaRuby_Lib.jpg,https://www.ourcommons.ca/members/en/ruby-sahota(88698)
89497,1708714122709,Hon.,Harjit S.,Sajjan,Vancouver South,British Columbia,Liberal,harjit.sajjan@parl.gc.ca,http://harjitsajjan.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SajjanHarjit_Lib.jpg,https://www.ourcommons.ca/members/en/harjit-s-sajjan(89497)
107099,1708714122709,Hon.,Ya'ara,Saks,York Centre,Ontario,Liberal,yaara.saks@parl.gc.ca,http://yaarasaks.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SaksYaara_Lib.jpg,https://www.ourcommons.ca/members/en/yaara-saks(107099)
88333,1708714122709,,Darrell,Samson,Sackville—Preston—Chezzetcook,Nova Scotia,Liberal,darrell.samson@parl.gc.ca,http://darrellsamson.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SamsonDarrell_Lib.jpg,https://www.ourcommons.ca/members/en/darrell-samson(88333)
89339,1708714122709,,Randeep,Sarai,Surrey Centre,British Columbia,Liberal,randeep.sarai@parl.gc.ca,http://randeepsarai.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SaraiRandeep_Lib.jpg,https://www.ourcommons.ca/members/en/randeep-sarai(89339)
104944,1708714122709,,Simon-Pierre,Savard-Tremblay,Saint-Hyacinthe—Bagot,Quebec,Bloc Québécois,Simon-Pierre.Savard-Tremblay@parl.gc.ca,http://www.spst.quebec,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SavardTremblaySimonPierre_BQ.jpg,https://www.ourcommons.ca/members/en/simon-pierre-savard-tremblay(104944)
25453,1708714122709,,Francis,Scarpaleggia,Lac-Saint-Louis,Quebec,Liberal,francis.scarpaleggia@parl.gc.ca,http://francisscarpaleggia.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/ScarpaleggiaFrancis_Lib.jpg,https://www.ourcommons.ca/members/en/francis-scarpaleggia(25453)
25454,1708714122709,Hon.,Andrew,Scheer,Regina—Qu'Appelle,Saskatchewan,Conservative,Andrew.Scheer@parl.gc.ca,http://www.andrewmp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/ScheerAndrew_CPC.jpg,https://www.ourcommons.ca/members/en/andrew-scheer(25454)
88649,1708714122709,,Peter,Schiefke,Vaudreuil—Soulanges,Quebec,Liberal,peter.schiefke@parl.gc.ca,http://peterschiefke.libparl.ca/?lang=en,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SchiefkePeter_Lib.jpg,https://www.ourcommons.ca/members/en/peter-schiefke(88649)
88770,1708714122709,,Jamie,Schmale,Haliburton—Kawartha Lakes—Brock,Ontario,Conservative,jamie.schmale@parl.gc.ca,http://jamieschmale.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SchmaleJamie_CPC.jpg,https://www.ourcommons.ca/members/en/jamie-schmale(88770)
58841,1708714122709,,Kyle,Seeback,Dufferin—Caledon,Ontario,Conservative,Kyle.Seeback@parl.gc.ca,http://www.kyleseeback.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SeebackKyle_CPC.jpg,https://www.ourcommons.ca/members/en/kyle-seeback(58841)
88874,1708714122709,,Marc,Serré,Nickel Belt,Ontario,Liberal,marc.serre@parl.gc.ca,http://marcserre.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SerréMarc_Lib.jpg,https://www.ourcommons.ca/members/en/marc-g-serre(88874)
1787,1708714122709,Hon.,Judy A.,Sgro,Humber River—Black Creek,Ontario,Liberal,judy.sgro@parl.gc.ca,http://judysgro.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SgroJudyA_Lib.jpg,https://www.ourcommons.ca/members/en/judy-a-sgro(1787)
88442,1708714122709,,Brenda,Shanahan,Châteauguay—Lacolle,Quebec,Liberal,brenda.shanahan@parl.gc.ca,http://brendashanahan.libparl.ca/?lang=en,/Content/Parliamentarians/Images/OfficialMPPhotos/44/ShanahanBrenda_Lib.jpg,https://www.ourcommons.ca/members/en/brenda-shanahan(88442)
88944,1708714122709,,Terry,Sheehan,Sault Ste. Marie,Ontario,Liberal,terry.sheehan@parl.gc.ca,http://terrysheehan.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SheehanTerry_Lib.jpg,https://www.ourcommons.ca/members/en/terry-sheehan(88944)
89109,1708714122709,,Martin,Shields,Bow River,Alberta,Conservative,martin.shields@parl.gc.ca,http://www.martinshieldsbowriver.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/ShieldsMartin_CPC.jpg,https://www.ourcommons.ca/members/en/martin-shields(89109)
105031,1708714122709,,Doug,Shipley,Barrie—Springwater—Oro-Medonte,Ontario,Conservative,Doug.Shipley@parl.gc.ca,http://www.dougshipleymp.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/ShipleyDoug_CPC.jpg,https://www.ourcommons.ca/members/en/doug-shipley(105031)
105045,1708714122709,,Maninder,Sidhu,Brampton East,Ontario,Liberal,Maninder.Sidhu@parl.gc.ca,http://manindersidhu.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SidhuManinder_Lib.jpg,https://www.ourcommons.ca/members/en/maninder-sidhu(105045)
88703,1708714122709,,Sonia,Sidhu,Brampton South,Ontario,Liberal,sonia.sidhu@parl.gc.ca,http://soniasidhu.libparl.ca,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SidhuSonia_Lib.jpg,https://www.ourcommons.ca/members/en/sonia-sidhu(88703)
104773,1708714122709,,Mario,Simard,Jonquière,Quebec,Bloc Québécois,Mario.Simard@parl.gc.ca,http://mariosimard.quebec,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SimardMario_BQ.jpg,https://www.ourcommons.ca/members/en/mario-simard(104773)
110300,1708714122709,,Nathalie,Sinclair-Desgagné,Terrebonne,Quebec,Bloc Québécois,nathalie.sinclair-desgagne@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SinclairDesgagnéNathalie_BQ.jpg,https://www.ourcommons.ca/members/en/nathalie-sinclair-desgagne(110300)
71588,1708714122709,,Jagmeet,Singh,Burnaby South,British Columbia,NDP,Jagmeet.Singh@parl.gc.ca,,/Content/Parliamentarians/Images/OfficialMPPhotos/44/SinghJagmeet_NDP.jpg,https://www.ourcommons.ca/members/en/jagmeet-singh(71588)
